obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
676,300,150,-200,200,-282.842712474619,2
677,250,150,-150,200,-250.0,0
678,200,150,-100,200,-223.60679774997897,0
679,200,200,-100,150,-180.27756377319946,2
680,200,250,-100,100,-141.4213562373095,2
681,150,250,-50,100,-111.80339887498948,0
682,150,300,-50,50,-70.71067811865476,2
683,150,350,-50,0,-50.0,2
684,450,400,-350,-50,9646.446609406727,0
685,400,400,-300,-50,-304.138126514911,0
686,350,400,-250,-50,-254.95097567963924,0
687,300,400,-200,-50,-206.15528128088303,0
688,250,400,-150,-50,-158.11388300841898,0
689,200,400,-100,-50,-111.80339887498948,0
690,150,400,-50,-50,-70.71067811865476,0
691,100,400,0,-50,-50.0,0
692,150,400,-50,-50,-70.71067811865476,1
693,100,400,0,-50,-50.0,0
694,50,350,50,0,9950.0,3
695,300,400,-200,-50,9793.844718719118,1
696,250,400,-150,-50,-158.11388300841898,0
697,200,400,-100,-50,-111.80339887498948,0
698,150,400,-50,-50,-70.71067811865476,0
699,100,400,0,-50,-50.0,0
700,400,300,-300,50,9695.86187348509,3
701,350,300,-250,50,-254.95097567963924,0
702,300,300,-200,50,-206.15528128088303,0
703,250,300,-150,50,-158.11388300841898,0
704,200,300,-100,50,-111.80339887498948,0
705,150,300,-50,50,-70.71067811865476,0
706,150,350,-50,0,-50.0,2
707,50,350,50,0,9950.0,0
708,400,100,-300,250,9609.487516204666,1
709,400,150,-300,200,-360.5551275463989,2
710,350,150,-250,200,-320.1562118716424,0
711,300,150,-200,200,-282.842712474619,0
712,300,200,-200,150,-250.0,2
713,250,200,-150,150,-212.13203435596427,0
714,200,200,-100,150,-180.27756377319946,0
715,200,250,-100,100,-141.4213562373095,2
716,200,300,-100,50,-111.80339887498948,2
717,150,300,-50,50,-70.71067811865476,0
718,100,300,0,50,-50.0,0
719,100,250,0,100,-100.0,3
720,100,300,0,50,-50.0,2
721,300,400,-200,-50,9793.844718719118,2
722,250,400,-150,-50,-158.11388300841898,0
723,200,400,-100,-50,-111.80339887498948,0
724,150,400,-50,-50,-70.71067811865476,0
725,150,350,-50,0,-50.0,3
726,300,200,-200,150,9750.0,0
727,300,250,-200,100,-223.60679774997897,2
728,300,300,-200,50,-206.15528128088303,2
729,250,300,-150,50,-158.11388300841898,0
730,200,300,-100,50,-111.80339887498948,0
731,150,300,-50,50,-70.71067811865476,0
732,150,350,-50,0,-50.0,2
733,150,300,-50,50,-70.71067811865476,3
734,150,350,-50,0,-50.0,2
735,150,450,-50,-100,9888.19660112501,0
736,100,450,0,-100,-100.0,0
737,100,400,0,-50,-50.0,3
738,50,250,50,100,9888.19660112501,3
739,50,300,50,50,-70.71067811865476,2
740,100,300,0,50,-50.0,1
741,400,450,-300,-100,9683.772233983162,2
742,350,450,-250,-100,-269.2582403567252,0
743,300,450,-200,-100,-223.60679774997897,0
744,250,450,-150,-100,-180.27756377319946,0
745,200,450,-100,-100,-141.4213562373095,0
746,150,450,-50,-100,-111.80339887498948,0
747,100,450,0,-100,-100.0,0
748,100,400,0,-50,-50.0,3
749,150,400,-50,-50,-70.71067811865476,1
750,150,350,-50,0,-50.0,3
751,350,300,-250,50,9745.04902432036,0
752,300,300,-200,50,-206.15528128088303,0
753,250,300,-150,50,-158.11388300841898,0
754,200,300,-100,50,-111.80339887498948,0
755,150,300,-50,50,-70.71067811865476,0
756,150,350,-50,0,-50.0,2
757,350,150,-250,200,9679.843788128357,0
758,300,150,-200,200,-282.842712474619,0
759,250,150,-150,200,-250.0,0
760,200,150,-100,200,-223.60679774997897,0
761,200,200,-100,150,-180.27756377319946,2
762,200,250,-100,100,-141.4213562373095,2
763,200,300,-100,50,-111.80339887498948,2
764,150,300,-50,50,-70.71067811865476,0
765,150,350,-50,0,-50.0,2
766,350,300,-250,50,9745.04902432036,0
767,300,300,-200,50,-206.15528128088303,0
768,250,300,-150,50,-158.11388300841898,0
769,200,300,-100,50,-111.80339887498948,0
770,150,300,-50,50,-70.71067811865476,0
771,150,350,-50,0,-50.0,2
772,450,50,-350,300,9539.022777135355,0
773,450,100,-350,250,-430.11626335213134,2
774,400,100,-300,250,-390.51248379533274,0
775,350,100,-250,250,-353.5533905932738,0
776,300,100,-200,250,-320.1562118716424,0
777,300,150,-200,200,-282.842712474619,2
778,300,200,-200,150,-250.0,2
779,300,250,-200,100,-223.60679774997897,2
780,250,250,-150,100,-180.27756377319946,0
781,200,250,-100,100,-141.4213562373095,0
782,150,250,-50,100,-111.80339887498948,0
783,150,300,-50,50,-70.71067811865476,2
784,150,350,-50,0,-50.0,2
785,50,300,50,50,9929.289321881346,0
786,100,300,0,50,-50.0,1
787,300,400,-200,-50,9793.844718719118,2
788,250,400,-150,-50,-158.11388300841898,0
789,200,400,-100,-50,-111.80339887498948,0
790,150,400,-50,-50,-70.71067811865476,0
791,150,350,-50,0,-50.0,3
792,100,100,0,250,9750.0,0
793,100,150,0,200,-200.0,2
794,100,200,0,150,-150.0,2
795,100,250,0,100,-100.0,2
796,100,300,0,50,-50.0,2
797,150,300,-50,50,-70.71067811865476,1
798,150,350,-50,0,-50.0,2
799,300,50,-200,300,9639.444872453601,0
800,250,50,-150,300,-335.4101966249685,0
801,250,100,-150,250,-291.547594742265,2
802,200,100,-100,250,-269.2582403567252,0
803,200,150,-100,200,-223.60679774997897,2
804,200,200,-100,150,-180.27756377319946,2
805,200,250,-100,100,-141.4213562373095,2
806,150,250,-50,100,-111.80339887498948,0
807,150,300,-50,50,-70.71067811865476,2
808,150,350,-50,0,-50.0,2
809,100,200,0,150,9850.0,0
810,100,250,0,100,-100.0,2
811,100,300,0,50,-50.0,2
812,250,450,-150,-100,9819.7224362268,2
813,200,450,-100,-100,-141.4213562373095,0
814,150,450,-50,-100,-111.80339887498948,0
815,150,400,-50,-50,-70.71067811865476,3
816,100,400,0,-50,-50.0,0
817,300,150,-200,200,9717.15728752538,3
818,300,200,-200,150,-250.0,2
819,250,200,-150,150,-212.13203435596427,0
820,200,200,-100,150,-180.27756377319946,0
821,200,250,-100,100,-141.4213562373095,2
822,150,250,-50,100,-111.80339887498948,0
823,150,300,-50,50,-70.71067811865476,2
824,150,350,-50,0,-50.0,2
825,100,250,0,100,9900.0,0
826,100,300,0,50,-50.0,2
827,100,50,0,300,9700.0,2
828,100,100,0,250,-250.0,2
829,100,150,0,200,-200.0,2
830,100,200,0,150,-150.0,2
831,100,250,0,100,-100.0,2
832,100,300,0,50,-50.0,2
833,450,350,-350,0,9650.0,2
834,450,400,-350,-50,-353.5533905932738,2
835,400,400,-300,-50,-304.138126514911,0
836,350,400,-250,-50,-254.95097567963924,0
837,300,400,-200,-50,-206.15528128088303,0
838,250,400,-150,-50,-158.11388300841898,0
839,200,400,-100,-50,-111.80339887498948,0
840,200,350,-100,0,-100.0,3
841,150,350,-50,0,-50.0,0
842,450,50,-350,300,9539.022777135355,0
843,450,100,-350,250,-430.11626335213134,2
844,400,100,-300,250,-390.51248379533274,0
845,350,100,-250,250,-353.5533905932738,0
846,350,150,-250,200,-320.1562118716424,2
847,300,150,-200,200,-282.842712474619,0
848,300,200,-200,150,-250.0,2
849,250,200,-150,150,-212.13203435596427,0
850,200,200,-100,150,-180.27756377319946,0
851,150,200,-50,150,-158.11388300841898,0
852,150,250,-50,100,-111.80339887498948,2
853,150,300,-50,50,-70.71067811865476,2
854,150,350,-50,0,-50.0,2
855,150,350,-50,0,9950.0,0
856,250,50,-150,300,9664.58980337503,0
857,250,100,-150,250,-291.547594742265,2
858,250,150,-150,200,-250.0,2
859,250,200,-150,150,-212.13203435596427,2
860,250,250,-150,100,-180.27756377319946,2
861,200,250,-100,100,-141.4213562373095,0
862,150,250,-50,100,-111.80339887498948,0
863,150,300,-50,50,-70.71067811865476,2
864,150,350,-50,0,-50.0,2
865,400,250,-300,100,9683.772233983162,0
866,350,250,-250,100,-269.2582403567252,0
867,300,250,-200,100,-223.60679774997897,0
868,250,250,-150,100,-180.27756377319946,0
869,200,250,-100,100,-141.4213562373095,0
870,150,250,-50,100,-111.80339887498948,0
871,150,300,-50,50,-70.71067811865476,2
872,150,250,-50,100,-111.80339887498948,3
873,150,300,-50,50,-70.71067811865476,2
874,150,350,-50,0,-50.0,2
875,50,100,50,250,9745.04902432036,0
876,50,150,50,200,-206.15528128088303,2
877,50,200,50,150,-158.11388300841898,2
878,50,250,50,100,-111.80339887498948,2
879,100,250,0,100,-100.0,1
880,100,300,0,50,-50.0,2
881,200,50,-100,300,9683.772233983162,2
882,150,50,-50,300,-304.138126514911,0
883,150,100,-50,250,-254.95097567963924,2
884,150,150,-50,200,-206.15528128088303,2
885,150,200,-50,150,-158.11388300841898,2
886,150,250,-50,100,-111.80339887498948,2
887,150,300,-50,50,-70.71067811865476,2
888,150,350,-50,0,-50.0,2
889,350,300,-250,50,9745.04902432036,0
890,300,300,-200,50,-206.15528128088303,0
891,250,300,-150,50,-158.11388300841898,0
892,200,300,-100,50,-111.80339887498948,0
893,200,350,-100,0,-100.0,2
894,150,350,-50,0,-50.0,0
895,150,50,-50,300,9695.86187348509,0
896,150,100,-50,250,-254.95097567963924,2
897,150,150,-50,200,-206.15528128088303,2
898,150,200,-50,150,-158.11388300841898,2
899,150,250,-50,100,-111.80339887498948,2
900,150,300,-50,50,-70.71067811865476,2
901,150,350,-50,0,-50.0,2
902,300,100,-200,250,9679.843788128357,0
903,250,100,-150,250,-291.547594742265,0
904,200,100,-100,250,-269.2582403567252,0
905,200,150,-100,200,-223.60679774997897,2
906,200,200,-100,150,-180.27756377319946,2
907,200,250,-100,100,-141.4213562373095,2
908,150,250,-50,100,-111.80339887498948,0
909,150,300,-50,50,-70.71067811865476,2
910,150,350,-50,0,-50.0,2
911,50,350,50,0,9950.0,0
912,50,300,50,50,-70.71067811865476,3
913,100,300,0,50,-50.0,1
914,150,300,-50,50,9929.289321881346,2
915,150,350,-50,0,-50.0,2
916,250,100,-150,250,9708.452405257734,0
917,250,150,-150,200,-250.0,2
918,250,200,-150,150,-212.13203435596427,2
919,200,200,-100,150,-180.27756377319946,0
920,150,200,-50,150,-158.11388300841898,0
921,150,250,-50,100,-111.80339887498948,2
922,150,300,-50,50,-70.71067811865476,2
923,150,350,-50,0,-50.0,2
924,50,150,50,200,9793.844718719118,0
925,50,200,50,150,-158.11388300841898,2
926,50,250,50,100,-111.80339887498948,2
927,50,300,50,50,-70.71067811865476,2
928,100,300,0,50,-50.0,1
929,350,100,-250,250,9646.446609406727,2
930,300,100,-200,250,-320.1562118716424,0
931,300,150,-200,200,-282.842712474619,2
932,250,150,-150,200,-250.0,0
933,200,150,-100,200,-223.60679774997897,0
934,200,200,-100,150,-180.27756377319946,2
935,200,250,-100,100,-141.4213562373095,2
936,200,300,-100,50,-111.80339887498948,2
937,150,300,-50,50,-70.71067811865476,0
938,150,350,-50,0,-50.0,2
939,450,300,-350,50,9646.446609406727,0
940,400,300,-300,50,-304.138126514911,0
941,350,300,-250,50,-254.95097567963924,0
942,300,300,-200,50,-206.15528128088303,0
943,250,300,-150,50,-158.11388300841898,0
944,200,300,-100,50,-111.80339887498948,0
945,150,300,-50,50,-70.71067811865476,0
946,150,350,-50,0,-50.0,2
947,250,250,-150,100,9819.7224362268,0
948,200,250,-100,100,-141.4213562373095,0
949,150,250,-50,100,-111.80339887498948,0
950,150,300,-50,50,-70.71067811865476,2
951,150,350,-50,0,-50.0,2
952,250,250,-150,100,9819.7224362268,0
953,250,300,-150,50,-158.11388300841898,2
954,200,300,-100,50,-111.80339887498948,0
955,150,300,-50,50,-70.71067811865476,0
956,150,350,-50,0,-50.0,2
957,150,50,-50,300,9695.86187348509,0
958,150,100,-50,250,-254.95097567963924,2
959,150,150,-50,200,-206.15528128088303,2
960,150,200,-50,150,-158.11388300841898,2
961,150,250,-50,100,-111.80339887498948,2
962,150,300,-50,50,-70.71067811865476,2
963,150,350,-50,0,-50.0,2
964,150,50,-50,300,9695.86187348509,0
965,150,100,-50,250,-254.95097567963924,2
966,150,150,-50,200,-206.15528128088303,2
967,150,200,-50,150,-158.11388300841898,2
968,150,250,-50,100,-111.80339887498948,2
969,150,300,-50,50,-70.71067811865476,2
970,150,350,-50,0,-50.0,2
971,150,450,-50,-100,9888.19660112501,0
972,100,450,0,-100,-100.0,0
973,100,400,0,-50,-50.0,3
974,50,400,50,-50,-70.71067811865476,0
975,100,400,0,-50,-50.0,1
976,300,300,-200,50,9793.844718719118,3
977,250,300,-150,50,-158.11388300841898,0
978,200,300,-100,50,-111.80339887498948,0
979,150,300,-50,50,-70.71067811865476,0
980,150,350,-50,0,-50.0,2
981,100,100,0,250,9750.0,0
982,100,150,0,200,-200.0,2
983,100,200,0,150,-150.0,2
984,100,250,0,100,-100.0,2
985,100,300,0,50,-50.0,2
986,350,100,-250,250,9646.446609406727,2
987,350,150,-250,200,-320.1562118716424,2
988,300,150,-200,200,-282.842712474619,0
989,300,200,-200,150,-250.0,2
990,300,250,-200,100,-223.60679774997897,2
991,300,300,-200,50,-206.15528128088303,2
992,250,300,-150,50,-158.11388300841898,0
993,200,300,-100,50,-111.80339887498948,0
994,150,300,-50,50,-70.71067811865476,0
995,100,300,0,50,-50.0,0
996,400,350,-300,0,9700.0,2
997,350,350,-250,0,-250.0,0
998,300,350,-200,0,-200.0,0
999,250,350,-150,0,-150.0,0
1000,200,350,-100,0,-100.0,0
1001,150,350,-50,0,-50.0,0
1002,350,250,-250,100,9730.741759643275,0
1003,300,250,-200,100,-223.60679774997897,0
1004,250,250,-150,100,-180.27756377319946,0
1005,200,250,-100,100,-141.4213562373095,0
1006,150,250,-50,100,-111.80339887498948,0
1007,150,300,-50,50,-70.71067811865476,2
1008,150,350,-50,0,-50.0,2
1009,150,50,-50,300,9695.86187348509,0
1010,150,100,-50,250,-254.95097567963924,2
1011,150,150,-50,200,-206.15528128088303,2
1012,150,200,-50,150,-158.11388300841898,2
1013,150,250,-50,100,-111.80339887498948,2
1014,150,300,-50,50,-70.71067811865476,2
1015,150,350,-50,0,-50.0,2
1016,150,100,-50,250,9745.04902432036,0
1017,150,150,-50,200,-206.15528128088303,2
1018,150,200,-50,150,-158.11388300841898,2
1019,150,250,-50,100,-111.80339887498948,2
1020,150,300,-50,50,-70.71067811865476,2
1021,150,350,-50,0,-50.0,2
1022,300,450,-200,-100,9776.393202250021,0
1023,250,450,-150,-100,-180.27756377319946,0
1024,200,450,-100,-100,-141.4213562373095,0
1025,150,450,-50,-100,-111.80339887498948,0
1026,150,400,-50,-50,-70.71067811865476,3
1027,100,400,0,-50,-50.0,0
1028,450,450,-350,-100,9635.994505535975,3
1029,400,450,-300,-100,-316.22776601683796,0
1030,350,450,-250,-100,-269.2582403567252,0
1031,300,450,-200,-100,-223.60679774997897,0
1032,250,450,-150,-100,-180.27756377319946,0
1033,200,450,-100,-100,-141.4213562373095,0
1034,150,450,-50,-100,-111.80339887498948,0
1035,100,450,0,-100,-100.0,0
1036,50,450,50,-100,-111.80339887498948,0
1037,50,400,50,-50,-70.71067811865476,3
1038,100,400,0,-50,-50.0,1
1039,200,50,-100,300,9683.772233983162,3
1040,200,100,-100,250,-269.2582403567252,2
1041,200,150,-100,200,-223.60679774997897,2
1042,200,200,-100,150,-180.27756377319946,2
1043,200,250,-100,100,-141.4213562373095,2
1044,150,250,-50,100,-111.80339887498948,0
1045,150,300,-50,50,-70.71067811865476,2
1046,150,350,-50,0,-50.0,2
1047,150,100,-50,250,9745.04902432036,0
1048,150,150,-50,200,-206.15528128088303,2
1049,150,200,-50,150,-158.11388300841898,2
1050,150,250,-50,100,-111.80339887498948,2
1051,150,300,-50,50,-70.71067811865476,2
1052,150,350,-50,0,-50.0,2
1053,50,150,50,200,9793.844718719118,0
1054,50,200,50,150,-158.11388300841898,2
1055,50,250,50,100,-111.80339887498948,2
1056,100,250,0,100,-100.0,1
1057,100,300,0,50,-50.0,2
1058,200,300,-100,50,9888.19660112501,2
1059,150,300,-50,50,-70.71067811865476,0
1060,100,300,0,50,-50.0,0
1061,150,300,-50,50,9929.289321881346,2
1062,100,300,0,50,-50.0,0
1063,100,150,0,200,9800.0,2
1064,100,200,0,150,-150.0,2
1065,100,250,0,100,-100.0,2
1066,100,300,0,50,-50.0,2
1067,300,50,-200,300,9639.444872453601,2
1068,300,100,-200,250,-320.1562118716424,2
1069,250,100,-150,250,-291.547594742265,0
1070,250,150,-150,200,-250.0,2
1071,200,150,-100,200,-223.60679774997897,0
1072,200,200,-100,150,-180.27756377319946,2
1073,200,250,-100,100,-141.4213562373095,2
1074,200,300,-100,50,-111.80339887498948,2
1075,150,300,-50,50,-70.71067811865476,0
1076,150,350,-50,0,-50.0,2
1077,200,200,-100,150,9819.7224362268,0
1078,150,200,-50,150,-158.11388300841898,0
1079,150,250,-50,100,-111.80339887498948,2
1080,150,300,-50,50,-70.71067811865476,2
1081,150,350,-50,0,-50.0,2
1082,150,350,-50,0,9950.0,0
1083,450,450,-350,-100,9635.994505535975,0
1084,400,450,-300,-100,-316.22776601683796,0
1085,350,450,-250,-100,-269.2582403567252,0
1086,300,450,-200,-100,-223.60679774997897,0
1087,250,450,-150,-100,-180.27756377319946,0
1088,200,450,-100,-100,-141.4213562373095,0
1089,150,450,-50,-100,-111.80339887498948,0
1090,100,450,0,-100,-100.0,0
1091,100,400,0,-50,-50.0,3
1092,150,100,-50,250,9745.04902432036,3
1093,150,150,-50,200,-206.15528128088303,2
1094,150,200,-50,150,-158.11388300841898,2
1095,150,250,-50,100,-111.80339887498948,2
1096,150,300,-50,50,-70.71067811865476,2
1097,150,350,-50,0,-50.0,2
1098,100,200,0,150,9850.0,0
1099,100,250,0,100,-100.0,2
1100,100,300,0,50,-50.0,2
1101,450,300,-350,50,9646.446609406727,2
1102,400,300,-300,50,-304.138126514911,0
1103,350,300,-250,50,-254.95097567963924,0
1104,300,300,-200,50,-206.15528128088303,0
1105,250,300,-150,50,-158.11388300841898,0
1106,200,300,-100,50,-111.80339887498948,0
1107,150,300,-50,50,-70.71067811865476,0
1108,150,350,-50,0,-50.0,2
1109,100,50,0,300,9700.0,0
1110,100,100,0,250,-250.0,2
1111,100,150,0,200,-200.0,2
1112,100,200,0,150,-150.0,2
1113,100,250,0,100,-100.0,2
1114,100,300,0,50,-50.0,2
1115,250,50,-150,300,9664.58980337503,2
1116,200,50,-100,300,-316.22776601683796,0
1117,200,100,-100,250,-269.2582403567252,2
1118,200,150,-100,200,-223.60679774997897,2
1119,200,200,-100,150,-180.27756377319946,2
1120,150,200,-50,150,-158.11388300841898,0
1121,150,250,-50,100,-111.80339887498948,2
1122,150,300,-50,50,-70.71067811865476,2
1123,150,350,-50,0,-50.0,2
1124,200,100,-100,250,9730.741759643275,0
1125,200,150,-100,200,-223.60679774997897,2
1126,200,200,-100,150,-180.27756377319946,2
1127,200,250,-100,100,-141.4213562373095,2
1128,200,300,-100,50,-111.80339887498948,2
1129,150,300,-50,50,-70.71067811865476,0
1130,150,350,-50,0,-50.0,2
1131,100,300,0,50,9950.0,0
1132,300,200,-200,150,9750.0,2
1133,250,200,-150,150,-212.13203435596427,0
1134,200,200,-100,150,-180.27756377319946,0
1135,150,200,-50,150,-158.11388300841898,0
1136,150,250,-50,100,-111.80339887498948,2
1137,150,300,-50,50,-70.71067811865476,2
1138,150,350,-50,0,-50.0,2
1139,100,150,0,200,9800.0,0
1140,100,200,0,150,-150.0,2
1141,100,250,0,100,-100.0,2
1142,100,300,0,50,-50.0,2
1143,100,250,0,100,9900.0,2
1144,100,300,0,50,-50.0,2
1145,450,100,-350,250,9569.88373664787,2
1146,450,150,-350,200,-403.11288741492746,2
1147,400,150,-300,200,-360.5551275463989,0
1148,350,150,-250,200,-320.1562118716424,0
1149,300,150,-200,200,-282.842712474619,0
1150,250,150,-150,200,-250.0,0
1151,250,200,-150,150,-212.13203435596427,2
1152,250,250,-150,100,-180.27756377319946,2
1153,200,250,-100,100,-141.4213562373095,0
1154,150,250,-50,100,-111.80339887498948,0
1155,150,300,-50,50,-70.71067811865476,2
1156,150,350,-50,0,-50.0,2
1157,400,50,-300,300,9575.73593128807,0
1158,400,100,-300,250,-390.51248379533274,2
1159,400,150,-300,200,-360.5551275463989,2
1160,350,150,-250,200,-320.1562118716424,0
1161,300,150,-200,200,-282.842712474619,0
1162,250,150,-150,200,-250.0,0
1163,250,200,-150,150,-212.13203435596427,2
1164,250,250,-150,100,-180.27756377319946,2
1165,200,250,-100,100,-141.4213562373095,0
1166,150,250,-50,100,-111.80339887498948,0
1167,150,300,-50,50,-70.71067811865476,2
1168,150,350,-50,0,-50.0,2
1169,150,450,-50,-100,9888.19660112501,0
1170,150,400,-50,-50,-70.71067811865476,3
1171,150,350,-50,0,-50.0,3
1172,50,450,50,-100,9888.19660112501,0
1173,50,400,50,-50,-70.71067811865476,3
1174,100,400,0,-50,-50.0,1
1175,450,450,-350,-100,9635.994505535975,3
1176,400,450,-300,-100,-316.22776601683796,0
1177,350,450,-250,-100,-269.2582403567252,0
1178,300,450,-200,-100,-223.60679774997897,0
1179,250,450,-150,-100,-180.27756377319946,0
